id,iso2Code,country,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude,Country Name,Country Code,Year,Population growth (annual %),"Population, total",Country,ISO,"Current account balance, Percent of GDP, ","Current account balance, U.S. dollars, Billions","Employment, Persons, Millions","General government gross debt, National currency, Billions","General government gross debt, Percent of GDP, ","General government net debt, National currency, Billions","General government net debt, Percent of GDP, ","General government net lending/borrowing, National currency, Billions","General government net lending/borrowing, Percent of GDP, ","General government primary net lending/borrowing, National currency, Billions","General government primary net lending/borrowing, Percent of GDP, ","General government revenue, National currency, Billions","General government revenue, Percent of GDP, ","General government structural balance, National currency, Billions","General government structural balance, Percent of potential GDP, ","General government total expenditure, National currency, Billions","General government total expenditure, Percent of GDP, ","Gross domestic product based on purchasing-power-parity (PPP) share of world total, Percent, ","Gross domestic product corresponding to fiscal year, current prices, National currency, Billions","Gross domestic product per capita, constant prices, National currency, Units","Gross domestic product per capita, constant prices, Purchasing power parity; 2017 international dollar, Units","Gross domestic product per capita, current prices, National currency, Units","Gross domestic product per capita, current prices, Purchasing power parity; international dollars, Units","Gross domestic product per capita, current prices, U.S. dollars, Units","Gross domestic product, constant prices, National currency, Billions","Gross domestic product, constant prices, Percent change, ","Gross domestic product, current prices, National currency, Billions","Gross domestic product, current prices, Purchasing power parity; international dollars, Billions","Gross domestic product, current prices, U.S. dollars, Billions","Gross domestic product, deflator, Index, ","Gross national savings, Percent of GDP, ","Implied PPP conversion rate, National currency per current international dollar, ","Inflation, average consumer prices, Index, ","Inflation, average consumer prices, Percent change, ","Inflation, end of period consumer prices, Index, ","Inflation, end of period consumer prices, Percent change, ","Output gap in percent of potential GDP, Percent of potential GDP, ","Population, Persons, Millions","Six-month London interbank offered rate (LIBOR), Percent, ","Total investment, Percent of GDP, ","Unemployment rate, Percent of total labor force, ","Volume of Imports of goods, Percent change, ","Volume of exports of goods and services, Percent change, ","Volume of exports of goods, Percent change, ","Volume of imports of goods and services, Percent change, "
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,1992,0.65,3585176,Puerto Rico,PRI,,,0.99,,,,,,,,,,,,,,,0.16,34.63,1980.35,22981.62,9687.44,15023.08,9687.44,7.08,4.56,34.63,53.7,34.63,489.18,,0.65,73.85,1.49,74.47,1.1,,3.58,,15.45,16.7,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,1993,0.84,3615497,Puerto Rico,PRI,,,1.01,,,,,,,,,,,,,,,0.17,36.92,2057.66,23878.81,10255.53,15979.41,10255.53,7.41,4.65,36.92,57.53,36.92,498.41,,0.64,74.56,0.97,74.42,-0.06,,3.6,,16.05,17,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,1994,0.93,3649237,Puerto Rico,PRI,,,1.03,,,,,,,,,,,,,,,0.17,39.69,2127.96,24694.57,10942.95,16878.16,10942.95,7.72,4.19,39.69,61.22,39.69,514.25,,0.65,75.63,1.44,76.05,2.18,,3.63,,16.33,14.6,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,1995,0.92,3683103,Puerto Rico,PRI,,,1.08,,,,,,,,,,,,,,,0.17,42.65,2207.63,25619.11,11667.59,17877.22,11667.59,8.07,4.55,42.65,65.35,42.65,528.51,,0.65,77.08,1.92,78.02,2.59,,3.66,,16.87,13.7,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,1996,1.12,3724655,Puerto Rico,PRI,,,1.11,,,,,,,,,,,,,,,0.17,45.34,2240.59,26001.69,12305.02,18476.42,12305.02,8.26,2.31,45.34,68.08,45.34,549.19,,0.67,79.63,3.31,81.06,3.9,,3.69,,17.46,13.4,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,1997,0.93,3759430,Puerto Rico,PRI,,,1.13,,,,,,,,,,,,,,,0.17,48.19,2330.34,27043.18,12968.39,19547.86,12968.39,8.66,4.88,48.19,72.63,48.19,556.5,,0.66,81.14,1.89,81.36,0.37,,3.72,,18.57,13.5,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,1998,0.57,3781101,Puerto Rico,PRI,,,1.14,,,,,,,,,,,,,,,0.18,54.09,2460.76,28556.7,14430.16,20874.24,14430.16,9.22,6.52,54.09,78.24,54.09,586.41,,0.69,81.18,0.06,81.21,-0.18,,3.75,,16.92,13.3,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,1999,0.5,3800081,Puerto Rico,PRI,,,1.14,,,,,,,,,,,,,,,0.18,57.84,2546.26,29548.85,15293.18,21911.36,15293.18,9.63,4.41,57.84,82.87,57.84,600.62,,0.7,81.73,0.67,82.48,1.56,,3.78,,20.7,11.7,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2000,0.28,3810605,Puerto Rico,PRI,,,1.16,,,,,,,,,,,,,,,0.17,61.7,2609.93,30287.75,16192.13,22961.31,16192.13,9.95,3.27,61.7,87.5,61.7,620.41,,0.71,84.24,3.08,85.39,3.53,,3.81,,19.71,10.1,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2001,0.21,3818774,Puerto Rico,PRI,,,1.13,,,,,,,,,,,,,,,0.19,69.67,2850.92,33084.38,18243.71,25631.52,18243.71,10.89,9.47,69.67,97.88,69.67,639.93,,0.71,84.74,0.58,83.71,-1.96,,3.82,,17.45,11.4,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2002,0.13,3823701,Puerto Rico,PRI,,,1.16,,,,,,,,,,,,,,,0.19,72.55,2909.04,33758.91,18972.77,26567.89,18972.77,11.12,2.17,72.55,101.59,72.55,652.2,,0.71,84.9,0.19,85.65,2.31,,3.82,,15.99,12.3,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2003,0.06,3826095,Puerto Rico,PRI,,,1.19,,,,,,,,,,,,,,,0.18,75.83,2975.28,34527.6,19820.21,27677.43,19820.21,11.38,2.34,75.83,105.9,75.83,666.16,,0.72,86.07,1.39,86.11,0.54,,3.83,,15.32,12,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2004,0.02,3826878,Puerto Rico,PRI,,,1.21,,,,,,,,,,,,,,,0.18,80.32,3033.78,35206.48,20988.99,28981.39,20988.99,11.61,1.99,80.32,110.91,80.32,691.84,,0.72,88.26,2.54,90.36,4.94,,3.83,,15.32,10.6,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2005,-0.14,3821362,Puerto Rico,PRI,,,1.22,,,,,,,,,,,,,,,0.17,83.92,2977.79,34556.7,21959.32,29332.52,21959.32,11.38,-1.99,83.92,112.09,83.92,737.44,,0.75,93.21,5.61,95.68,5.88,,3.82,,14.6,11.3,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2006,-0.42,3805214,Puerto Rico,PRI,,,1.27,29.19,33.45,,,,,,,,,,,,,0.15,87.28,2948.27,34214.17,22935.95,29920.7,22935.95,11.22,-1.41,87.28,113.86,87.28,777.95,,0.77,98.04,5.18,100,4.52,,3.81,,13.99,10.5,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2007,-0.59,3782995,Puerto Rico,PRI,,,1.23,33.03,36.9,,,,,,,,,,,,,0.15,89.52,2931.12,34015.1,23664.87,30545.74,23664.87,11.09,-1.16,89.52,115.55,89.52,807.37,,0.78,102.19,4.23,104.25,4.25,,3.78,,13.39,11.2,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2008,-0.59,3760866,Puerto Rico,PRI,,,1.19,38.17,40.76,,,,,,,,,,,,,0.14,93.64,2893.99,33584.23,24898.34,30745.38,24898.34,10.88,-1.84,93.64,115.63,93.64,860.35,,0.81,107.51,5.21,105.67,1.36,,3.76,,12.15,11.8,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2009,-0.55,3740410,Puerto Rico,PRI,,,1.1,44.83,46.51,,,,,,,,,,,,,0.14,96.39,2853,33108.6,25768.73,30541.05,25768.73,10.67,-1.95,96.39,114.24,96.39,903.21,,0.84,107.81,0.28,109.79,3.91,,3.74,,10.43,15.3,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2010,-0.51,3721525,Puerto Rico,PRI,,,1.06,47.56,48.34,,,,,,,,,,,,,0.13,98.38,2855.63,33139.09,26435.74,30925.38,26435.74,10.63,-0.41,98.38,115.09,98.38,925.74,,0.86,110.48,2.47,110.37,0.53,,3.72,,9.16,16.4,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2011,-1.16,3678732,Puerto Rico,PRI,,,1.03,50.17,50,,,,,,,,,,,,,0.12,100.35,2878.49,33404.36,27278.85,31824.12,27278.85,10.59,-0.36,100.35,117.07,100.35,947.68,,0.86,113.68,2.9,113.98,3.27,,3.68,,10.07,15.9,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2012,-1.21,3634488,Puerto Rico,PRI,,,1.03,54.57,53.73,,,,,,,,,,,,,0.12,101.57,2914.39,33820.95,27944.74,32582.63,27944.74,10.59,0.03,101.57,118.42,101.57,958.86,,0.86,115.21,1.35,115.29,1.15,,3.63,,10.34,14.5,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2013,-1.15,3593077,Puerto Rico,PRI,,,1,53.59,52.31,,,,,,,,,,,,,0.11,102.45,2938.93,34105.75,28513.15,33172.65,28513.15,10.56,-0.31,102.45,119.19,102.45,970.19,,0.86,116.43,1.06,116.22,0.81,,3.59,,9.53,14.3,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2014,-1.63,3534874,Puerto Rico,PRI,,,0.99,55.88,54.55,,,-3.15,-3.07,-0.98,-0.95,19.92,19.44,,,23.07,22.51,0.11,102.45,2951.75,34254.53,28981.34,33682.72,28981.34,10.43,-1.19,102.45,119.07,102.45,981.84,,0.86,117.09,0.57,116.31,0.07,,3.54,,8.94,13.9,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2015,-1.76,3473232,Puerto Rico,PRI,,,0.99,54.52,52.74,,,-2.19,-2.12,-0.25,-0.24,20.05,19.4,,,22.24,21.51,0.11,103.38,2971.81,34487.31,29755.35,34006.72,29755.35,10.33,-1.05,103.38,118.15,103.38,1001.25,,0.88,116.21,-0.75,116.12,-0.16,,3.47,,8.6,12,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2016,-1.93,3406672,Puerto Rico,PRI,,,0.99,52.04,49.88,,,-1.92,-1.84,0.4,0.38,19.96,19.13,,,21.89,20.98,0.1,104.34,2988.36,34679.36,30585.55,34300.2,30585.55,10.19,-1.26,104.34,117.01,104.34,1023.49,,0.89,115.87,-0.29,116.65,0.45,,3.41,,8.08,11.8,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2017,-2.42,3325286,Puerto Rico,PRI,,,1,53.82,51.63,,,-2.2,-2.11,0.17,0.16,20.52,19.68,,,22.72,21.79,0.1,104.25,3007.06,34896.42,31590.97,34896.42,31590.97,9.92,-2.66,104.25,115.16,104.25,1050.56,,0.91,117.9,1.75,118,1.16,,3.3,,7.65,10.8,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2018,-4.05,3193354,Puerto Rico,PRI,,,0.99,55.88,55.25,,,-2.54,-2.51,-0.24,-0.24,22,21.75,,,24.53,24.26,0.09,101.13,2948.91,34221.55,31603.41,35043.2,31603.41,9.44,-4.91,101.13,112.14,101.13,1071.7,,0.9,119.4,1.27,118.67,0.57,,3.2,,8.82,9.2,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2019,0.01,3193694,Puerto Rico,PRI,,,0.99,58.04,56.21,,,-2.67,-2.59,-0.42,-0.41,22.48,21.77,,,25.15,24.36,0.09,103.26,3038.27,35258.56,32595.17,36749.67,32595.17,9.63,2.00,103.26,116.42,103.26,1072.82,,0.89,119.53,0.11,119.3,0.53,,3.17,,8.86,8.3,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2020,,3159000,Puerto Rico,PRI,,,0.89,60.9,64.81,,,-3.53,-3.75,-1.36,-1.44,20.93,22.28,,,24.46,26.03,0.08,93.97,2853.2,33110.83,30113.31,34998.32,30113.31,8.9,-7.50,93.97,109.21,93.97,1055.42,,0.86,117.59,-1.62,117.37,-1.62,,3.12,,9.19,12,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2021,,3157000,Puerto Rico,PRI,,,0.87,62.6,65.27,,,-2.11,-2.2,0,0,20.15,21,,,22.25,23.2,0.08,95.91,2940.27,34121.3,31206.63,36863.17,31206.63,9.04,1.50,95.91,113.3,95.91,1061.35,,0.85,118.25,0.56,118.03,0.56,,3.07,,9.04,11.5,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2022,,3177000,Puerto Rico,PRI,,,,64,65.57,,,-1.72,-1.76,0.34,0.35,19.83,20.32,,,21.55,22.08,0.08,97.6,3003.77,34858.2,32217.08,38329.25,32217.08,9.1,0.70,97.6,116.12,97.6,1072.56,,0.84,119.5,1.06,119.27,1.06,,3.03,,8.96,10,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2023,,3207000,Puerto Rico,PRI,,,,65.43,66.31,,,-1.77,-1.79,0.25,0.25,19.49,19.75,,,21.25,21.54,0.08,98.68,3044.83,35334.69,33015.72,39557.33,33015.72,9.1,0.00,98.68,118.23,98.68,1084.32,,0.84,120.81,1.1,120.58,1.1,,2.99,,8.94,9.5,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2024,,3236000,Puerto Rico,PRI,,,,66.64,66.97,,,-1.5,-1.51,0.46,0.46,19.45,19.54,,,20.95,21.05,0.07,99.51,3072.56,35656.56,33699.48,40680.99,33699.48,9.07,-0.30,99.51,120.13,99.51,1096.79,,0.83,122.2,1.15,121.97,1.15,,2.95,,8.95,9,,,,
PRI,PR,Puerto Rico,Latin America & Caribbean ,,High income,Not classified,San Juan,-66,18.23,Puerto Rico,PRI,2025,,3254000,Puerto Rico,PRI,,,,67.76,67.5,,,-1.38,-1.37,0.53,0.52,19.83,19.76,,,21.21,21.13,0.07,100.38,3100.55,35981.37,34407.54,41855.01,34407.54,9.05,-0.30,100.38,122.11,100.38,1109.72,,0.82,123.64,1.18,123.4,1.18,,2.92,,8.96,8.5,,,,
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1980,8.62,223632,Qatar,QAT,125.49,8.36,,,,,,,,,,,,,,,,0.16,,371241.01,140771.66,99624.85,85248.22,27242.48,90.83,-1.02,24.38,20.86,6.67,26.84,60.68,1.17,30.35,6.84,,,,0.25,,,,-9.82,-10.03,-8.99,26.65
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1981,10.34,247988,Qatar,QAT,111.52,8.22,,,,,,,,,,,,,,,,0.15,,329338.6,124882.6,101263.22,82781.12,27819.57,87.29,-3.89,26.84,21.94,7.37,30.75,53.9,1.22,32.91,8.46,,,,0.27,,,,6.19,-14.29,-13.3,4.21
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1982,11.15,277226,Qatar,QAT,87.06,5.63,,,,,,,,,,,,,,,,0.14,,280707.74,106442.16,82472.83,74917.02,22657.37,80.13,-8.21,23.54,21.39,6.47,29.38,40.93,1.1,34.79,5.7,,,,0.29,,,,35.03,-14.46,-16.26,3.55
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1983,10.95,309306,Qatar,QAT,67.27,3.7,,,,,,,,,,,,,,,,0.13,,248031.65,94051.65,65533.67,68788.72,18003.76,75.86,-5.33,20.04,21.04,5.51,26.42,29.9,0.95,35.73,2.7,,,,0.31,,,,-22.33,-6.92,-8.77,-15.44
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1984,9.83,341272,Qatar,QAT,98.83,5.64,,,,,,,,,,,,,,,,0.14,,269707.6,102270.99,63687.39,77499.44,17496.54,87.99,15.99,20.78,25.28,5.71,23.61,48.72,0.82,36.14,1.14,,,,0.33,,,,-18.58,23.36,25.78,-14.87
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1985,8.32,370890,Qatar,QAT,73.19,3.91,,,,,,,,,,,,,,,,0.12,,222070.71,84207.46,56404.35,65829.39,15495.7,76.52,-13.03,19.44,22.68,5.34,25.4,35.72,0.86,36.54,1.13,,,,0.35,,,,-0.39,-20.08,-20.55,-22.79
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1986,6.99,397740,Qatar,QAT,39.35,1.66,,,,,,,,,,,,,,,,0.12,,219273.15,83146.65,42385.82,66308.67,11644.46,79.36,3.71,15.34,24,4.21,19.33,16.38,0.64,37.24,1.9,,,,0.36,,,,-15.25,18.07,18.99,-20.73
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1987,5.96,422148,Qatar,QAT,46.12,2.05,,,,,,,,,,,,,,,,0.11,,212277.15,80493.82,42854.56,65780.77,11773.23,80.07,0.90,16.17,24.81,4.44,20.19,18.95,0.65,38.91,4.49,,,,0.38,,,,-11.39,-11.23,-11.66,4.25
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1988,4.96,443605,Qatar,QAT,38.55,1.64,,,,,,,,,,,,,,,,0.11,,213594.93,80993.51,39508.18,68523.3,10853.9,83.83,4.70,15.51,26.89,4.26,18.5,17.46,0.58,40.79,4.82,,,,0.39,,,,-6.15,12.44,13.34,-7.84
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1989,4,461690,Qatar,QAT,52.48,2.36,,,,,,,,,,,,,,,,0.12,,216481.13,82087.93,40185.37,72172.18,11039.94,88.28,5.30,16.39,29.43,4.5,18.56,25.42,0.56,42.13,3.3,,,,0.41,,,,4.89,2.13,2.33,2.85
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1990,3.11,476278,Qatar,QAT,-10.6,-0.66,,2.87,12.59,,,0.74,3.23,,,12.14,53.2,,,11.4,49.98,0.1,22.81,158124.01,59959.38,47866.63,54689.53,13150.17,75.35,-14.64,22.81,26.06,6.27,30.27,27.62,0.88,43.4,3.01,,,,0.48,,,,-6.35,12.2,12.2,-6.35
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1991,2.3,487353,Qatar,QAT,-15.59,-0.87,,4.42,21.77,,,-0.52,-2.57,-0.11,-0.54,11.16,54.96,,,11.68,57.53,0.09,20.31,152950.2,57997.51,41861.89,54689.24,11500.52,74.2,-1.52,20.31,26.53,5.58,27.37,23.95,0.77,45.3,4.38,,,,0.49,,,,3.21,-4.64,-17.87,3.21
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1992,1.64,495395,Qatar,QAT,-16.7,-1.07,,4.63,19.91,,,-0.64,-2.74,-0.26,-1.1,11.96,51.46,,,12.59,54.19,0.09,23.24,167349.66,63457.67,47461.87,61201.7,13038.98,81.94,10.42,23.24,29.97,6.38,28.36,21.57,0.78,46.7,3.09,,,,0.49,,,,13.23,-20.68,11.94,10.81
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1993,1.22,501479,Qatar,QAT,-21.64,-1.26,,9.78,46.28,,,-2.01,-9.53,-1.8,-8.52,11.26,53.27,,,13.27,62.8,0.09,21.13,165053.24,62586.88,42941.67,61792.01,11797.16,81.21,-0.89,21.13,30.4,5.8,26.02,12.79,0.7,46.3,-0.86,,,,0.49,,,,-3.96,13.42,-10.99,-8.06
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1994,1.1,507041,Qatar,QAT,-19.17,-1.14,,11.86,54.78,,,-2.55,-11.8,-2.36,-10.92,10.38,47.97,,,12.94,59.77,0.09,21.64,167180.58,63393.55,43714.2,63924.86,12009.4,82.77,1.93,21.64,31.65,5.95,26.15,21.77,0.68,47,1.51,,,,0.5,,,,-1.19,-14.51,-6.45,-5.6
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1995,1.25,513442,Qatar,QAT,-27.6,-1.89,,12.54,50.2,,,-1.44,-5.78,-0.53,-2.12,11.6,46.46,,,13.05,52.24,0.08,24.97,165758.5,62854.31,49830.34,64710.06,13689.65,83.07,0.36,24.97,32.43,6.86,30.06,27.38,0.77,48.4,2.98,,,,0.5,,,,24.4,-11.83,0.17,37.03
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1996,1.75,522531,Qatar,QAT,-27.27,-2.12,,16.34,57.84,,,-2.47,-8.73,-1.14,-4.04,13.12,46.43,,,15.58,55.16,0.09,28.25,168951.9,64065.23,55122.27,67164.46,15143.48,86.58,4.23,28.25,34.42,7.76,32.63,25.95,0.82,51.8,7.03,,,,0.51,,,,13.41,7.84,27.81,14.08
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1997,2.42,535321,Qatar,QAT,-30.86,-3.08,,19.75,54.38,,,-3.42,-9.4,-1.86,-5.12,13.89,38.24,,,17.3,47.65,0.1,36.31,208892.47,79210.37,68583.42,84474.26,18841.6,110.61,27.75,36.31,44.73,9.98,32.83,38.23,0.81,53.2,2.7,,,,0.53,,,,33.22,38.61,28.71,27.59
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1998,2.99,551562,Qatar,QAT,-25.46,-2.16,,23.66,76.57,,,-2.16,-7,-0.08,-0.25,14.86,48.11,,,17.03,55.11,0.11,30.9,221573.84,84019.05,56135.29,90611.06,15421.78,121.95,10.25,30.9,49.87,8.49,25.34,31.82,0.62,54.7,2.82,,,,0.55,,,,0.48,29.73,28.69,1.51
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,1999,3.37,570489,Qatar,QAT,2.42,0.27,,33.56,81.85,,,-1.79,-4.35,0.5,1.22,15.59,38.01,,,17.37,42.36,0.11,41.01,221165.71,83864.29,71670.33,91750.14,19689.65,126.54,3.77,41.01,52.5,11.27,32.41,32.85,0.78,55.9,2.19,,,,0.57,,,,-5.09,14.77,63.06,1.47
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,2000,3.78,592468,Qatar,QAT,9.18,1.66,,33.97,51.6,,,3.04,4.62,5.86,8.9,22.65,34.41,,,19.61,29.79,0.11,65.83,227946.6,86435.55,110879.17,96676.96,30461.31,135.33,6.95,65.83,57.4,18.09,48.64,50.18,1.15,56.8,1.61,,,,0.59,,,,-4.14,9.24,8.94,22.49
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,2001,3.73,615012,Qatar,QAT,23.73,4.15,,37.72,59.23,,,2.85,4.48,5.67,8.91,23.31,36.59,,,20.45,32.11,0.12,63.69,231150.33,87650.38,104104.11,100185.81,28600.03,141.42,4.50,63.69,61.29,17.5,45.04,52.68,1.04,57.7,1.59,,,,0.61,,,,19.94,-5.88,-6.9,5.62
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,2002,4.12,640868,Qatar,QAT,19.78,3.82,,33.55,47.67,,,5.55,7.89,7.92,11.26,27.78,39.47,,,22.23,31.58,0.12,70.38,240001.81,91006.79,111752.12,105667.97,30701.13,151.14,6.87,70.38,66.54,19.33,46.56,52.32,1.06,57.8,0.17,,,,0.63,,,,12.93,4.87,5.03,-3.96
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,2003,6.19,681788,Qatar,QAT,24.26,5.75,,33.48,38.79,,,5.79,6.71,7.81,9.05,30.4,35.22,,,24.61,28.51,0.12,86.33,238044.38,90264.55,130747.92,106752.38,35919.76,157.17,3.99,86.33,70.48,23.72,54.93,59.63,1.23,59.1,2.25,,,,0.66,,,,12.29,-8.8,-9.88,49.37
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,2004,9.98,753334,Qatar,QAT,24.64,7.55,,33.54,30.06,,,20.44,18.32,22.33,20.02,53.82,48.24,,,33.38,29.92,0.14,111.57,260112.49,98632.6,154875.14,119789.3,42548.12,187.38,19.23,111.57,86.29,30.65,59.54,53.73,1.29,63.1,6.77,,,,0.72,,,,16.33,25.79,25.36,17.11
QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,Qatar,QAT,2005,13.87,865416,Qatar,QAT,16.76,7.48,,31.08,19.13,,,17.26,10.63,19.16,11.79,64.37,39.62,,,47.1,28.99,0.14,162.48,245971.13,93270.31,197862.33,116805.03,54357.78,201.98,7.79,162.48,95.92,44.64,80.44,51.23,1.69,68.7,8.88,,,,0.82,,,,63.8,9.18,6.47,51.91
